		Vc1			Vc2			Ir			Time 
		3.321379		2.678621		0.000003		5.660000
		3.320736		2.679264		0.000003		5.670000
		3.320094		2.679906		0.000003		5.680000
		3.319454		2.680546		0.000003		5.690000
		3.318815		2.681185		0.000003		5.700000
		3.318178		2.681822		0.000003		5.710000
		3.317541		2.682459		0.000003		5.720000
		3.316906		2.683094		0.000003		5.730000
		3.316272		2.683728		0.000003		5.740000
		3.315640		2.684360		0.000003		5.750000
		3.315009		2.684991		0.000003		5.760000
		3.314379		2.685621		0.000003		5.770000
		3.313750		2.686250		0.000003		5.780000
		3.313122		2.686878		0.000003		5.790000
		3.312496		2.687504		0.000003		5.800000
		3.311871		2.688129		0.000003		5.810000
		3.311247		2.688753		0.000003		5.820000
		3.310625		2.689375		0.000003		5.830000
		3.310004		2.689996		0.000003		5.840000
		3.309384		2.690616		0.000003		5.850000
		3.308765		2.691235		0.000003		5.860000
		3.308147		2.691853		0.000003		5.870000
		3.307531		2.692469		0.000003		5.880000
		3.306916		2.693084		0.000003		5.890000
		3.306302		2.693698		0.000003		5.900000
		3.305689		2.694311		0.000003		5.910000
		3.305078		2.694922		0.000003		5.920000
		3.304468		2.695532		0.000003		5.930000
		3.303859		2.696141		0.000003		5.940000
		3.303251		2.696749		0.000003		5.950000
		3.302645		2.697355		0.000003		5.960000
		3.302039		2.697961		0.000003		5.970000
		3.301435		2.698565		0.000003		5.980000
		3.300833		2.699167		0.000003		5.990000
		3.300231		2.699769		0.000003		6.000000
		3.299630		2.700370		0.000003		6.010000
		3.299031		2.700969		0.000003		6.020000
		3.298433		2.701567		0.000003		6.030000
		3.297836		2.702164		0.000003		6.040000
		3.297241		2.702759		0.000003		6.050000
		3.296646		2.703354		0.000003		6.060000
		3.296053		2.703947		0.000003		6.070000
		3.295461		2.704539		0.000003		6.080000
		3.294870		2.705130		0.000003		6.090000
		3.294280		2.705720		0.000003		6.100000
		3.293691		2.706309		0.000003		6.110000
		3.293104		2.706896		0.000003		6.120000
		3.292518		2.707482		0.000003		6.130000
		3.291933		2.708067		0.000003		6.140000
		3.291349		2.708651		0.000003		6.150000
		3.290766		2.709234		0.000003		6.160000
		3.290185		2.709815		0.000003		6.170000
		3.289604		2.710396		0.000003		6.180000
		3.289025		2.710975		0.000003		6.190000
		3.288447		2.711553		0.000003		6.200000
		3.287870		2.712130		0.000003		6.210000
		3.287294		2.712706		0.000003		6.220000
		3.286720		2.713280		0.000003		6.230000
		3.286146		2.713854		0.000003		6.240000
		3.285574		2.714426		0.000003		6.250000
		3.285003		2.714997		0.000003		6.260000
		3.284433		2.715567		0.000003		6.270000
		3.283864		2.716136		0.000003		6.280000
		3.283296		2.716704		0.000003		6.290000
		3.282730		2.717270		0.000003		6.300000
		3.282164		2.717836		0.000003		6.310000
		3.281600		2.718400		0.000003		6.320000
		3.281037		2.718963		0.000003		6.330000
		3.280475		2.719525		0.000003		6.340000
		3.279914		2.720086		0.000003		6.350000
		3.279354		2.720646		0.000003		6.360000
		3.278795		2.721205		0.000003		6.370000
		3.278238		2.721762		0.000003		6.380000
		3.277681		2.722319		0.000003		6.390000
		3.277126		2.722874		0.000003		6.400000
		3.276572		2.723428		0.000003		6.410000
		3.276018		2.723982		0.000003		6.420000
		3.275466		2.724534		0.000003		6.430000
		3.274915		2.725085		0.000003		6.440000
		3.274366		2.725634		0.000003		6.450000
		3.273817		2.726183		0.000003		6.460000
		3.273269		2.726731		0.000003		6.470000
		3.272723		2.727277		0.000003		6.480000
		3.272177		2.727823		0.000003		6.490000
		3.271633		2.728367		0.000003		6.500000
		3.271090		2.728910		0.000003		6.510000
		3.270547		2.729453		0.000003		6.520000
		3.270006		2.729994		0.000003		6.530000
		3.269466		2.730534		0.000003		6.540000
		3.268927		2.731073		0.000003		6.550000
		3.268390		2.731610		0.000003		6.560000
		3.267853		2.732147		0.000003		6.570000
		3.267317		2.732683		0.000003		6.580000
		3.266782		2.733218		0.000003		6.590000
		3.266249		2.733751		0.000003		6.600000
		3.265716		2.734284		0.000003		6.610000
