Date,Modality,FirstImageTime,ImagesPerSecond,headers were loaded,Total headers load time is[seconds],First header load time is[seconds],header per second [with first header],header per second [without first header],Load completed for request,images were loaded,Total load time is[seconds],Total Pixel data load time is[seconds],First image time is[seconds],images per second [with first image],images per second [without first image],Headers transfer rate[kilobytes per second],Headers total bytes[kilobytes],Pixel data transfer rate[kilobytes per second],Pixel data total bytes[kilobytes],Total of[kilobytes per second],Total bytes[kilobytes],Number of images ,delete completed for request
2021-11-24 10:21:19,CR,0.16,30.39,2.0,0.0912871,0.0887992,21.908901,401.945416,1234.0,2.0,0.22939,0.138103,0.166077,8.718772,15.794495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1115947008.0
2021-11-24 10:21:19,CR,0.15,29.56,2.0,0.0913688,0.0883912,21.88931,335.840946,1234.0,2.0,0.22095,0.129582,0.156262,9.051805,15.458722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1725693952.0
2021-11-24 10:21:22,US,0.15,268.76,17.0,0.0918495,0.0891441,185.085384,5914.09773,1234.0,85.0,0.469545,0.377696,0.15598,181.026236,267.887297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.0,-1723596800.0
2021-11-24 10:21:23,CR,0.15,26.22,2.0,0.0898186,0.0860673,22.267103,266.574254,1234.0,2.0,0.23069,0.140871,0.158164,8.669655,13.788292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1113325568.0
2021-11-24 10:21:25,MG,0.36,10.9,12.0,0.140141,0.133834,85.627924,1744.149172,1234.0,244.0,22.7379,22.5977,0.366664,10.730989,10.862169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,256.0,1467482112.0
2021-11-24 10:21:26,CT,0.16,776.26,530.0,0.164194,0.0930362,3227.886995,7434.171048,1234.0,530.0,0.845646,0.681452,0.234042,626.739646,864.938186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1060.0,753139712.0
2021-11-24 10:21:28,CR,0.34,11.95,2.0,0.168555,0.145968,11.865556,44.273843,1234.0,2.0,0.507265,0.33871,0.362475,3.942713,6.906569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,169607168.0
.0,1722286080.0
2021-11-24 10:21:30,CR,0.32,11.97,2.0,0.156562,0.133867,12.774525,44.062763,1234.0,2.0,0.48748,0.330919,0.343117,4.102729,6.926949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2139095040.0
2021-11-24 10:21:31,CR,0.16,28.23,2.0,0.0907553,0.0881017,22.03728,376.846548,1234.0,2.0,0.227973,0.137218,0.15977,8.772973,14.662112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,692584448.0
2021-11-24 10:21:31,CR,0.16,24.34,2.0,0.0954912,0.0860949,20.944338,106.424869,1234.0,2.0,0.242607,0.147116,0.169836,8.243792,13.741813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,860618752.0
2021-11-24 10:21:39,CR,0.16,29.69,2.0,0.0991528,0.0954012,20.170888,266.552937,1234.0,2.0,0.231603,0.132451,0.167994,8.635452,15.720897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,601096192.0
2021-11-24 10:21:42,US,0.17,303.83,28.0,0.0910974,0.0886538,307.363328,11049.271567,1234.0,267.0,1.05272,0.961625,0.176387,253.628141,303.536647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1419509760.0
2021-11-24 10:21:42,CR,0.15,28.17,2.0,0.08972,0.087265,22.291574,407.331976,1234.0,2.0,0.224581,0.134861,0.156047,8.905477,14.591362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,319029248.0
2021-11-24 10:21:46,CR,0.19,29.99,2.0,0.104892,0.102361,19.067213,395.100751,1234.0,2.0,0.25179,0.146898,0.187628,7.943134,15.585695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1509425152.0
2021-11-24 10:21:48,US,0.3,148.27,35.0,0.137858,0.131634,253.884063,5462.549404,1234.0,260.0,2.05641,1.91855,0.309065,126.434042,148.225031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1756889088.0
2021-11-24 10:21:50,CR,0.28,12.78,2.0,0.133107,0.126731,15.025472,156.835683,1234.0,2.0,0.434639,0.301532,0.284504,4.601516,6.660672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1319108608.0
2021-11-24 10:21:53,CT,0.12,569.65,231.0,0.105527,0.0883771,2189.017387,13411.313317,1234.0,231.0,0.520584,0.415057,0.132222,443.732424,592.23035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,462.0,73400320.0
2021-11-24 10:21:53,CT,0.18,856.97,153.0,0.10961,0.0905437,1395.855495,7972.097658,1234.0,153.0,0.357003,0.247393,0.197534,428.568187,953.166299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,306.0,114032640.0
2021-11-24 10:21:55,MR,0.27,418.19,32.0,0.150991,0.128446,211.933723,1375.033821,1234.0,32.0,0.348632,0.197641,0.294657,91.787408,574.339972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,1575747584.0
2021-11-24 10:21:59,CR,0.27,12.4,2.0,0.128458,0.122117,15.569315,157.713781,1234.0,2.0,0.429161,0.300703,0.274191,4.660254,6.452841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,892600320.0
2021-11-24 10:22:00,CR,0.16,25.63,2.0,0.0971963,0.0876883,20.576915,105.17459,1234.0,2.0,0.236511,0.139315,0.167988,8.456248,14.593555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1733033984.0
2021-11-24 10:22:03,CR,0.17,24.69,2.0,0.105321,0.0959535,18.989547,106.750929,1234.0,2.0,0.2481,0.142779,0.176465,8.061253,13.95952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,805044224.0
2021-11-24 10:22:05,US,0.33,97.31,15.0,0.160667,0.133835,93.361035,521.780614,1234.0,76.0,1.11238,0.951713,0.358222,68.322019,99.448775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,759169024.0
2021-11-24 10:22:08,CR,0.19,31.23,2.0,0.110402,0.107813,18.115663,386.309202,1234.0,2.0,0.256466,0.146064,0.195021,7.798302,16.274717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,640155648.0
2021-11-24 10:22:08,CR,0.2,22.77,2.0,0.111607,0.108823,17.920087,359.234113,1234.0,2.0,0.290031,0.178424,0.204982,6.895817,11.757955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1926234112.0
2021-11-24 10:22:13,CR,0.17,24.31,2.0,0.0900469,0.0873781,22.210648,374.70024,1234.0,2.0,0.248057,0.15801,0.168456,8.062663,12.56264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1911816192.0
2021-11-24 10:22:14,CR,0.27,12.77,2.0,0.130882,0.124368,15.280952,153.522575,1234.0,2.0,0.425586,0.294704,0.275468,4.699404,6.661413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1911291904.0
2021-11-24 10:22:17,CR,0.27,14.21,2.0,0.135325,0.128696,14.779213,150.859143,1234.0,2.0,0.414572,0.279247,0.28049,4.824256,7.458145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1844183040.0
2021-11-24 10:22:19,US,0.2,122.96,58.0,0.170509,0.124634,340.1572,1242.506812,1234.0,116.0,1.14233,0.971825,0.244822,101.54643,128.131863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1097072640.0
2021-11-24 10:22:19,MG,0.2,12.22,11.0,0.094065,0.0902712,116.940414,2635.879593,1234.0,60.0,5.10887,5.0148,0.200958,11.74429,12.021415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,1203503104.0
2021-11-24 10:22:20,US,0.15,239.46,17.0,0.0953296,0.0864015,178.328662,1792.094623,1234.0,55.0,0.379494,0.284164,0.158739,144.929942,244.615403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,1158938624.0
2021-11-24 10:22:23,MG,0.2,9.03,10.0,0.101128,0.0910303,98.884484,891.28325,1234.0,10.0,1.30926,1.20813,0.212175,7.637901,8.203558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,706740224.0
2021-11-24 10:22:30,US,0.16,137.06,15.0,0.087481,0.0852571,171.465804,6295.247088,1234.0,76.0,0.718988,0.631507,0.166714,105.704084,135.802132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,453246976.0
2021-11-24 10:22:30,US,0.15,252.14,35.0,0.0994005,0.0892979,352.110905,3365.470275,1234.0,260.0,1.18592,1.08652,0.164845,219.238684,253.653616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,762314752.0
2021-11-24 10:22:30,MR,0.13,306.86,338.0,0.132689,0.0917763,2547.319474,8237.151754,1234.0,338.0,1.23538,1.1027,0.174818,273.599162,317.755009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,439353344.0
2021-11-24 10:22:31,MG,0.19,9.94,10.0,0.0914219,0.0885109,109.382982,3091.721058,1234.0,10.0,1.20023,1.10881,0.196787,8.331734,8.969118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,496238592.0
2021-11-24 10:22:33,CR,0.16,28.54,2.0,0.094808,0.084923,21.095266,101.163379,1234.0,2.0,0.230309,0.135501,0.170129,8.683997,16.616927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,319553536.0
2021-11-24 10:22:33,US,0.16,176.51,58.0,0.0990582,0.0883167,585.514374,5306.521436,1234.0,116.0,0.818653,0.719595,0.172226,141.696125,177.90093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,2096627712.0
2021-11-24 10:22:35,CT,0.16,600.05,142.0,0.100105,0.0896631,1418.513398,13503.548273,1234.0,142.0,0.398585,0.29848,0.172379,356.260003,623.325917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,284.0,580911104.0
2021-11-24 10:22:44,US,0.17,158.47,15.0,0.090049,0.0877795,166.575975,6168.759639,1234.0,76.0,0.64718,0.557131,0.169865,117.432535,157.128973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,-1682178048.0
2021-11-24 10:22:44,CT,0.38,256.37,287.0,0.251411,0.178589,1141.558414,3927.384582,1234.0,287.0,1.50294,1.25153,0.456273,190.958914,273.248033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,574.0,1997012992.0
2021-11-24 10:22:45,CR,0.32,9.86,2.0,0.240105,0.168293,8.329686,13.925327,1234.0,2.0,0.524236,0.284131,0.393294,3.815079,7.637016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1672740864.0
2021-11-24 10:22:48,US,0.17,132.54,15.0,0.090707,0.0882209,165.367612,5631.310084,1234.0,76.0,0.745109,0.654402,0.174194,101.998458,131.367998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1861746688.0
2021-11-24 10:22:49,CR,0.18,24.6,2.0,0.0912644,0.086994,21.91435,234.170101,1234.0,2.0,0.26296,0.171695,0.185941,7.605725,12.983826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1502609408.0
2021-11-24 10:22:49,MG,0.47,4.89,10.0,0.29925,0.219048,33.416864,112.215813,1234.0,10.0,2.5134,2.21415,0.546648,3.978673,4.57607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,937426944.0
2021-11-24 10:22:50,US,0.39,142.51,28.0,0.155795,0.133181,179.723816,1193.971769,1234.0,267.0,2.26136,2.10556,0.410459,118.070797,143.714164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,985399296.0
2021-11-24 10:22:50,MR,0.14,558.41,1043.0,0.212374,0.112831,4911.154253,10467.859052,1234.0,1043.0,2.00979,1.79742,0.241515,518.958505,589.273292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2086.0,-1891631104.0
2021-11-24 10:22:51,MR,0.11,893.79,133.0,0.0984569,0.0877441,1350.844887,12321.70861,1234.0,133.0,0.263476,0.165019,0.125384,504.789618,955.885867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,266.0,-2088239104.0
2021-11-24 10:22:51,CT,0.15,776.49,233.0,0.101927,0.0845952,2285.945263,13385.64505,1234.0,233.0,0.454112,0.352184,0.171375,513.089847,820.551998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,466.0,212598784.0
2021-11-24 10:22:53,US,0.16,170.95,58.0,0.0976158,0.0881567,594.166108,6025.943272,1234.0,116.0,0.836884,0.739268,0.167781,138.609463,171.871946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,624951296.0
2021-11-24 10:22:56,CR,0.33,11.72,2.0,0.136041,0.129647,14.701429,156.401514,1234.0,2.0,0.49582,0.359779,0.331607,4.033719,6.08963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,427294720.0
2021-11-24 10:22:56,CR,0.33,11.12,2.0,0.138064,0.131609,14.486046,154.913868,1234.0,2.0,0.508846,0.370783,0.335374,3.930458,5.764602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1671692288.0
2021-11-24 10:22:56,CT,0.16,687.96,1186.0,0.178734,0.0899405,6635.544137,13345.511347,1234.0,1186.0,1.88134,1.70261,0.246186,630.400294,724.70061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,654311424.0
2021-11-24 10:23:00,US,0.3,91.04,58.0,0.155449,0.132952,373.113685,2533.761257,1234.0,116.0,1.57555,1.4201,0.323867,73.624995,91.876188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,2055471104.0
2021-11-24 10:23:03,MR,0.16,525.07,644.0,0.163508,0.105831,3938.647613,11148.387992,1234.0,644.0,1.38497,1.22146,0.216147,464.991316,550.124843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1288.0,259784704.0
2021-11-24 10:23:04,CT,0.16,704.11,918.0,0.216652,0.089404,4237.207948,7206.394437,1234.0,918.0,1.46394,1.24729,0.287417,627.07321,779.412428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1836.0,-1647837184.0
2021-11-24 10:23:07,CR,0.2,30.74,2.0,0.0968209,0.0939401,20.656697,347.125798,1234.0,2.0,0.266349,0.169528,0.204166,7.508942,16.081462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2145910784.0
2021-11-24 10:23:10,US,0.15,296.54,16.0,0.0881488,0.0863526,181.511263,8350.963144,1234.0,34.0,0.260538,0.17239,0.147678,130.499048,292.396884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1610874880.0
2021-11-24 10:23:14,CT,0.14,539.11,1030.0,0.167235,0.0899135,6158.997817,13308.070847,1234.0,1030.0,2.04911,1.88187,0.215883,502.658429,561.306722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,19922944.0
2021-11-24 10:23:14,CR,0.28,13.24,2.0,0.130369,0.124098,15.341117,159.476916,1234.0,2.0,0.428606,0.298238,0.283815,4.666286,6.906473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1938292736.0
2021-11-24 10:23:21,CR,0.19,27.16,2.0,0.126645,0.116609,15.792187,99.643277,1234.0,2.0,0.260985,0.13434,0.197376,7.66329,15.72107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1020264448.0
2021-11-24 10:23:21,MR,0.15,219.67,385.0,0.123796,0.0887975,3109.9576,10971.930145,1234.0,385.0,1.90211,1.77832,0.184473,202.406567,223.562732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,770.0,-1724645376.0
2021-11-24 10:23:22,CR,0.36,8.31,2.0,0.257946,0.184479,7.753549,13.611479,1234.0,2.0,0.604241,0.346295,0.437132,3.309936,5.984115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1994653696.0
2021-11-24 10:23:23,MR,0.15,581.95,9.0,0.099544,0.0895977,90.41228,804.319194,1234.0,9.0,0.169216,0.0696722,0.163697,53.186397,1449.616758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,1880358912.0
2021-11-24 10:23:24,CR,0.33,12.1,2.0,0.166719,0.129158,11.996248,26.623643,1234.0,2.0,0.492726,0.326007,0.364945,4.059054,7.825939,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,465567744.0
2021-11-24 10:23:27,CR,0.15,27.81,2.0,0.094284,0.0842956,21.212507,100.116135,1234.0,2.0,0.2175,0.123216,0.155575,9.195415,16.148723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,686555136.0
2021-11-24 10:23:29,CR,0.34,10.71,2.0,0.151911,0.129348,13.165569,44.320151,1234.0,2.0,0.528567,0.376655,0.364326,3.783817,6.08864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,928514048.0
2021-11-24 10:23:32,MR,0.3,230.86,822.0,0.25462,0.164384,3228.337736,9098.334041,1234.0,822.0,3.85969,3.60507,0.389269,212.970428,236.570633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1644.0,2064908288.0
2021-11-24 10:23:32,CR,0.15,6.57,1.0,0.0888904,0.0863245,11.249809,1234.0,1.0,0.152192,0.0633016,0.151948,6.570648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1612185600.0
2021-11-24 10:23:33,CR,0.17,27.96,2.0,0.0967812,0.0879782,20.665171,113.597637,1234.0,2.0,0.243495,0.146714,0.180759,8.213708,15.939633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,109838336.0
2021-11-24 10:23:35,CT,0.2,504.24,130.0,0.115806,0.104356,1122.564144,11265.981974,1234.0,130.0,0.453051,0.337245,0.206687,286.943539,523.615038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,260.0,1293156352.0
2021-11-24 10:23:37,MR,0.2,447.21,267.0,0.129837,0.105483,2056.419842,10922.230434,1234.0,267.0,0.796189,0.666352,0.223506,335.347512,464.48035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,534.0,1076887552.0
2021-11-24 10:23:38,CR,0.57,23.07,2.0,0.422607,0.41162,4.732534,91.020798,1234.0,2.0,0.660042,0.237435,0.584319,3.03011,13.206045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1307312128.0
2021-11-24 10:23:39,CR,0.18,16.08,2.0,0.164413,0.107211,12.164481,17.481906,1234.0,2.0,0.301603,0.13719,0.234444,6.631225,14.890037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1686634496.0
2021-11-24 10:23:39,CT,0.12,219.08,17.0,0.0918861,0.0903003,185.011661,10089.544709,1234.0,17.0,0.197261,0.105374,0.121249,86.180457,210.493634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,385089536.0
2021-11-24 10:23:39,MG,0.35,6.16,5.0,0.135414,0.128173,36.923913,552.440405,1234.0,5.0,1.15988,1.02446,0.355877,4.310801,4.975126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,1035730944.0
2021-11-24 10:23:40,CR,0.33,12.22,2.0,0.141442,0.134994,14.140042,155.077228,1234.0,2.0,0.494072,0.35263,0.336887,4.047991,6.36191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1741946880.0
2021-11-24 10:23:41,CR,0.15,26.05,2.0,0.0977327,0.0875538,20.46398,98.242443,1234.0,2.0,0.231208,0.133476,0.164621,8.650212,15.017924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1923612672.0
2021-11-24 10:23:45,CT,0.26,228.93,871.0,0.21183,0.137433,4111.77999,11693.972765,1234.0,871.0,4.06953,3.8577,0.339193,214.029593,233.222878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,625737728.0
2021-11-24 10:23:48,CR,0.17,25.54,2.0,0.093057,0.0892451,21.492204,262.336368,1234.0,2.0,0.244983,0.151926,0.170478,8.163828,13.4219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,101449728.0
2021-11-24 10:23:49,MG,0.19,12.52,14.0,0.0960867,0.0905504,145.701746,2348.138649,1234.0,197.0,15.9203,15.8242,0.193568,12.374175,12.462893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,211.0,-2073296896.0
2021-11-24 10:23:49,CR,0.15,29.52,2.0,0.0910777,0.0880363,21.959272,328.795949,1234.0,2.0,0.220479,0.129401,0.155774,9.071171,15.454852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1715732480.0
2021-11-24 10:23:53,CT,0.31,496.02,83.0,0.132004,0.124734,628.768349,11279.850336,1234.0,83.0,0.475085,0.343081,0.315022,174.705653,512.297642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,166.0,969670656.0
2021-11-24 10:23:53,MG,0.18,12.99,8.0,0.0910896,0.0886974,87.825613,2926.176741,1234.0,8.0,0.794738,0.703648,0.181378,10.066217,11.41256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,1459617792.0
2021-11-24 10:23:53,US,0.33,89.05,15.0,0.208433,0.185212,71.965641,602.918124,1234.0,76.0,1.18577,0.977338,0.35553,64.093314,90.335238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,385875968.0
2021-11-24 10:23:54,MR,0.26,169.89,338.0,0.162828,0.134603,2075.807508,11939.5159,1234.0,338.0,2.25095,2.08813,0.28969,150.158602,171.828052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,155451392.0
2021-11-24 10:23:54,MR,0.13,417.57,338.0,0.121376,0.0913368,2784.725861,11218.52488,1234.0,338.0,0.939042,0.817665,0.15963,359.94134,432.377228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,570949632.0
2021-11-24 10:23:56,CR,0.15,31.07,2.0,0.0895394,0.0866229,22.336536,342.876736,1234.0,2.0,0.214607,0.125068,0.153153,9.319356,16.272201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,173015040.0
2021-11-24 10:23:58,US,0.37,85.5,15.0,0.127998,0.121842,117.189423,2274.35181,1234.0,76.0,1.25515,1.12715,0.372454,60.550614,84.9671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,-1629749248.0
2021-11-24 10:23:59,CT,0.16,643.07,982.0,0.241291,0.0925916,4069.778044,6597.211014,1234.0,982.0,1.69077,1.44947,0.31242,580.80201,711.722911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1964.0,2040528896.0
2021-11-24 10:24:06,CR,0.15,17.62,2.0,0.091213,0.081578,21.926699,103.788272,1234.0,2.0,0.26114,0.169927,0.157268,7.658742,9.627234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1708916736.0
2021-11-24 10:24:09,CR,0.15,29.42,2.0,0.0851495,0.082667,23.4881,402.819738,1234.0,2.0,0.219788,0.134638,0.15428,9.099694,15.265311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1742471168.0
2021-11-24 10:24:15,MG,0.31,6.88,8.0,0.13475,0.128111,59.369202,1054.328017,1234.0,8.0,1.47747,1.34272,0.32102,5.41466,6.053006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,380633088.0
2021-11-24 10:24:15,MG,0.4,7.05,10.0,0.191828,0.185669,52.129897,1461.205007,1234.0,10.0,1.81692,1.62509,0.405531,5.503814,6.376691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,776994816.0
2021-11-24 10:24:17,US,0.16,147.92,15.0,0.0961141,0.0864767,156.064511,1452.673958,1234.0,76.0,0.674019,0.577905,0.169857,112.756465,148.76159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,724828160.0
2021-11-24 10:24:17,MG,0.18,9.06,8.0,0.100332,0.0901983,79.735597,690.791746,1234.0,8.0,1.06155,0.961221,0.189032,7.536134,8.022731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,9699328.0
2021-11-24 10:24:17,US,0.19,131.69,15.0,0.0910552,0.0885795,164.735238,5654.966272,1234.0,76.0,0.763051,0.671996,0.188421,99.600132,130.518632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1247543296.0
2021-11-24 10:24:20,MR,0.13,845.52,32.0,0.0949155,0.0861398,337.141984,3532.481739,1234.0,32.0,0.17136,0.0764443,0.142289,186.741581,1066.376796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,1529085952.0
2021-11-24 10:24:20,CT,0.15,684.37,1030.0,0.16269,0.0854721,6331.051286,13325.891209,1234.0,1030.0,1.65624,1.49355,0.228432,621.890397,720.684882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,114032640.0
2021-11-24 10:24:20,CR,0.16,29.77,2.0,0.0915698,0.0890918,21.841262,403.551251,1234.0,2.0,0.222763,0.131193,0.158048,8.978144,15.45232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,724566016.0
2021-11-24 10:24:29,MG,0.19,12.59,5.0,0.100671,0.0897311,49.66649,365.617345,1234.0,5.0,0.591597,0.490925,0.205476,8.451701,10.359455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,379322368.0
2021-11-24 10:24:32,MG,0.3,7.08,8.0,0.134435,0.127805,59.508445,1055.838789,1234.0,8.0,1.43409,1.29966,0.31048,5.578438,6.229902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,-2136473600.0
440.0
2021-11-24 10:24:39,CR,0.17,15.25,2.0,0.155371,0.102117,12.87239,18.777685,1234.0,2.0,0.300993,0.145622,0.223067,6.644673,12.832622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1130364928.0
2021-11-24 10:24:43,US,0.29,90.13,58.0,0.153053,0.130392,378.952953,2515.279218,1234.0,116.0,1.57367,1.42061,0.309315,73.713139,90.955604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,-1849950208.0
2021-11-24 10:24:45,CR,0.28,15.66,2.0,0.133827,0.127202,14.944623,150.934283,1234.0,2.0,0.405629,0.271801,0.284547,4.930616,8.25888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2006712320.0
2021-11-24 10:24:48,MR,0.12,569.94,1043.0,0.182161,0.092271,5725.691612,11591.894129,1234.0,1043.0,1.94921,1.76705,0.209095,535.087916,598.810275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2086.0,1790181376.0
2021-11-24 10:24:49,CR,0.26,10.82,2.0,0.149459,0.127135,13.381552,44.79484,1234.0,2.0,0.448413,0.298954,0.285946,4.46017,6.15507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,770703360.0
2021-11-24 10:24:49,MR,0.16,366.77,338.0,0.125434,0.0967515,2694.644195,11749.324501,1234.0,338.0,1.07919,0.953759,0.186316,313.196933,377.431437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,1865940992.0
2021-11-24 10:24:51,CR,0.17,22.28,2.0,0.0924868,0.0898199,21.624708,374.96719,1234.0,2.0,0.262963,0.170476,0.175852,7.605639,11.479606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,599785472.0
2021-11-24 10:24:54,MR,0.27,182.79,338.0,0.163271,0.134995,2070.180338,11918.234545,1234.0,338.0,2.12373,1.96046,0.302911,159.153934,185.081548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,113508352.0
